Unnamed: 0,id,department,timecreated,rol,userid,fecha_convertida
135849,596,Departamento De Salud Pública,1717197236,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-05-31 23:13:56
135850,596,Departamento De Salud Pública,1717197324,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-05-31 23:15:24
135851,560,Departamento De Biología,1717197440,editingteacher,5b8d2995622ca86c2506ccd472043d86394980247b470df2b7cbdf1ce7925322,2024-05-31 23:17:20
135852,596,Departamento De Salud Pública,1717197707,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-05-31 23:21:47
135853,596,Departamento De Salud Pública,1717197707,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-05-31 23:21:47
135854,596,Departamento De Salud Pública,1717198010,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-05-31 23:26:50
135856,596,Departamento De Salud Pública,1717198465,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-05-31 23:34:25
135857,114,Departamento De Enfermería,1717198529,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220,2024-05-31 23:35:29
135858,114,Departamento De Enfermería,1717198541,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220,2024-05-31 23:35:41
135862,261,Departamento De Ciencias Agrícolas,1717199352,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b,2024-05-31 23:49:12
135863,596,Departamento De Salud Pública,1717199398,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-05-31 23:49:58
135864,114,Departamento De Enfermería,1717199941,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220,2024-05-31 23:59:01
135865,558,Departamento De Biología,1717200323,editingteacher,ca784a80078098824e2a2c26dcef8c4740e37b9d7c5e1b35e496f3ae84de0be2,2024-06-01 00:05:23
135867,242,Departamento De Ciencias Administrativas,1717201244,editingteacher,5fb2a8940201fb8c43345791b8886de9eaeb20cfb877f8661ed4de4ea40f1365,2024-06-01 00:20:44
135869,134,NaN,1717201519,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe,2024-06-01 00:25:19
135870,601,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717202434,editingteacher,21a2001acbbc82e27bb27ad413f317ef0492528c1e94700e31b84bf41d819653,2024-06-01 00:40:34
135872,359,Departamento De Psicopedagogía,1717202995,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,2024-06-01 00:49:55
135876,510,Departamento De Física y Electrónica,1717203531,editingteacher,7b5942b82fdbbbfa5047c775d553eb78ed8e636483907692aa2bee45b7a87fa0,2024-06-01 00:58:51
135878,142,NaN,1717203669,editingteacher,a8f8fd962436c6f08fad831ba4392d23ed01c61a64a314a3ee5bc14b558b8abe,2024-06-01 01:01:09
135879,615,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717203738,editingteacher,a608dfa6c16b84cf70c5d4ba37dba9258f91e768db6253719becb7673c36132f,2024-06-01 01:02:18
135880,601,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717204237,editingteacher,21a2001acbbc82e27bb27ad413f317ef0492528c1e94700e31b84bf41d819653,2024-06-01 01:10:37
135881,201,Departamento De Ciencias Administrativas,1717204736,editingteacher,4c2e674a384ef6036bc199cd50cf500e00d9d33c8267e1d373764da5748667ae,2024-06-01 01:18:56
135882,560,Departamento De Biología,1717204779,editingteacher,5b8d2995622ca86c2506ccd472043d86394980247b470df2b7cbdf1ce7925322,2024-06-01 01:19:39
135883,586,Departamento De Física y Electrónica,1717204945,editingteacher,13a10d86c9d888df41c8217e1c65831f921ed70f05424571b567306f462e450e,2024-06-01 01:22:25
135885,634,Departamento De Informática Educativa,1717205696,editingteacher,ff32a067c04c479948f1a745739f610b0e6f161c9ac17850d1128e512956ef31,2024-06-01 01:34:56
135887,216,Departamento De Ciencias Administrativas,1717206295,editingteacher,0bab4a831bbd80db3fc264e279e8a9fbe3f97e589f157a8fd9234057408c4c95,2024-06-01 01:44:55
135889,563,Departamento De Biología,1717206837,editingteacher,7c39036e59183da3d6f0806285a1d233be953b12a77d30dbc8ab8918695f4b03,2024-06-01 01:53:57
135892,596,Departamento De Salud Pública,1717207717,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 02:08:37
135893,739,Departamento De Ingeniería De Alimentos,1717207887,editingteacher,880d1201350abe752b02a9e06e0c0b29809c2fb9364e65d672d9671115b42c13,2024-06-01 02:11:27
135894,596,Departamento De Salud Pública,1717208175,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 02:16:15
135895,596,Departamento De Salud Pública,1717208175,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 02:16:15
135896,596,Departamento De Salud Pública,1717208177,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 02:16:17
135897,596,Departamento De Salud Pública,1717208178,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 02:16:18
135898,409,Departamento De Física y Electrónica,1717208318,editingteacher,1bdb8e81afbe18caad04ad7432d839f4969f83e4d8d2d16d4d67a1ffeca14609,2024-06-01 02:18:38
135899,205,Departamento De Salud Pública,1717208871,editingteacher,c2f2d16d2149aa6abae99d89d9747b98d288ebcd5026e0a3733abf57cf7aaaa8,2024-06-01 02:27:51
135900,481,Departamento De Geografía Y Medio Ambiente,1717208901,editingteacher,ba250db0b0fd14216dfaebb44f6d4a67ee3fbdc53bf83ca0876c529ab91ca5f5,2024-06-01 02:28:21
135904,695,Departamento De Bacteriología,1717209889,editingteacher,db6846795b68670bd017263394fd7d98777b62a0f37bce8253b8ec0e6c37123e,2024-06-01 02:44:49
135907,237,Departamento De Ciencias Administrativas,1717210537,editingteacher,14c5cf06fb6dc67cc7d5c61d589f53e7aee640a0b845754c3f148dfc53f35cd8,2024-06-01 02:55:37
135909,206,Departamento De Salud Pública,1717212289,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-06-01 03:24:49
135913,210,Departamento De Ciencias Administrativas,1717214835,editingteacher,62f7d0e64e6dd00aa85a8fd12220e6894d5ba325dca335aaf36b3c14145896f2,2024-06-01 04:07:15
135916,481,Departamento De Geografía Y Medio Ambiente,1717236056,editingteacher,ba250db0b0fd14216dfaebb44f6d4a67ee3fbdc53bf83ca0876c529ab91ca5f5,2024-06-01 10:00:56
135921,134,NaN,1717239801,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe,2024-06-01 11:03:21
135922,319,Departamento De Informática Educativa,1717239997,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7,2024-06-01 11:06:37
135924,568,Departamento De Salud Pública,1717240888,editingteacher,eca7bf3a91ac9f5b18f1bc05d3c44326c4a70f9d746a1be09c49bb5fe6a7e8b7,2024-06-01 11:21:28
135925,204,Departamento De Salud Pública,1717240983,editingteacher,0a463e068a17519fbd33cad9f2a57db2ddc943a8ccd956c4b34aef4a0e97c2e4,2024-06-01 11:23:03
135926,405,Departamento De Enfermería,1717241682,editingteacher,aa68adb3a3ce4a4979c036e76b8b7e881683bda1a3cf89e57090de06238414e0,2024-06-01 11:34:42
135927,179,Departamento De Ciencias Pecuarías,1717241873,editingteacher,f08dd108d0f980f371aff2181728ccd6cf838174a88b65615841878dd21c91d7,2024-06-01 11:37:53
135928,415,Departamento De Enfermería,1717241993,editingteacher,1d45613f5400eef6dd0fcdf8cffb33ccc6aec7ba1f19ad3826642daeb527992a,2024-06-01 11:39:53
135929,415,Departamento De Enfermería,1717242076,editingteacher,1d45613f5400eef6dd0fcdf8cffb33ccc6aec7ba1f19ad3826642daeb527992a,2024-06-01 11:41:16
135930,214,Departamento De Ciencias Administrativas,1717242236,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-06-01 11:43:56
135931,179,Departamento De Ciencias Pecuarías,1717242606,editingteacher,f08dd108d0f980f371aff2181728ccd6cf838174a88b65615841878dd21c91d7,2024-06-01 11:50:06
135933,106,Departamento De Enfermería,1717243318,editingteacher,bf8939a9b57ea686425c58d20481aaff2c54b6ab05a619f396a378f143878002,2024-06-01 12:01:58
135934,415,Departamento De Enfermería,1717244139,editingteacher,1d45613f5400eef6dd0fcdf8cffb33ccc6aec7ba1f19ad3826642daeb527992a,2024-06-01 12:15:39
135935,415,Departamento De Enfermería,1717244195,editingteacher,1d45613f5400eef6dd0fcdf8cffb33ccc6aec7ba1f19ad3826642daeb527992a,2024-06-01 12:16:35
135936,244,Departamento De Ciencias Administrativas,1717244211,editingteacher,537434469254b41f79d5f69b704f5b18767d5aa060f556b7df0801a32fd79307,2024-06-01 12:16:51
135937,579,Departamento De Matemáticas Y Estadística,1717244324,editingteacher,c5022ac110d1b1975d05a8fd67fe5845de962e70c95af79af10ee076e19cec1a,2024-06-01 12:18:44
135938,214,Departamento De Ciencias Administrativas,1717244365,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-06-01 12:19:25
135940,210,Departamento De Ciencias Administrativas,1717244462,editingteacher,62f7d0e64e6dd00aa85a8fd12220e6894d5ba325dca335aaf36b3c14145896f2,2024-06-01 12:21:02
135941,201,Departamento De Ciencias Administrativas,1717244646,editingteacher,4c2e674a384ef6036bc199cd50cf500e00d9d33c8267e1d373764da5748667ae,2024-06-01 12:24:06
135942,186,Departamento De Informática Educativa,1717245063,editingteacher,6374fe731b8cf4e39f1c68914e94eb0a1f8a67fe4526a21eb104c98cf221d018,2024-06-01 12:31:03
135946,373,"Departamento De Cultura Física, Recreación Y Deporte",1717246534,editingteacher,8a48567542fc7a218a6a4e7540190d2fcf97e0556d62760de2f7b31db296e8a5,2024-06-01 12:55:34
135947,596,Departamento De Salud Pública,1717246781,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 12:59:41
135949,634,Departamento De Informática Educativa,1717247456,editingteacher,ff32a067c04c479948f1a745739f610b0e6f161c9ac17850d1128e512956ef31,2024-06-01 13:10:56
135950,96,Departamento De Enfermería,1717247591,editingteacher,97e43d83e4e289b36a93e6c8a8d6ac94586e352cb83e7bb88e5c37a8b0c5edb8,2024-06-01 13:13:11
135951,409,Departamento De Física y Electrónica,1717248078,editingteacher,1bdb8e81afbe18caad04ad7432d839f4969f83e4d8d2d16d4d67a1ffeca14609,2024-06-01 13:21:18
135953,596,Departamento De Salud Pública,1717248760,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 13:32:40
135957,753,"Departamento De Cultura Física, Recreación Y Deporte",1717249617,editingteacher,a325730c591cc4b92698f991e60e7afbd4e4118000c0e84b32268460a6364a50,2024-06-01 13:46:57
135959,235,Departamento De Ciencias Administrativas,1717249855,editingteacher,12710e4e7006de2cffd23b3411eb24655848c144c28ee67daa131d8a9c85f067,2024-06-01 13:50:55
135961,128,Departamento De Biología,1717250280,editingteacher,3c1a1b549f386cb0d6b9db622616d093efae7f9f741e62f3b39d7e8f7348e1ba,2024-06-01 13:58:00
135962,209,Departamento De Idiomas Extranjeros,1717250305,editingteacher,e308a33f970d80acd9136f4445d33137eeb6c1664093296b5e22cc05aa6247ea,2024-06-01 13:58:25
135966,583,Departamento De Matemáticas Y Estadística,1717251346,editingteacher,6715288f4a6c635251c7544c3431baf76a41bc3e75499122625e6af3c48c1b58,2024-06-01 14:15:46
135969,9,Departamento De Psicopedagogía,1717251918,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a,2024-06-01 14:25:18
135970,9,Departamento De Psicopedagogía,1717253637,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a,2024-06-01 14:53:57
135974,596,Departamento De Salud Pública,1717254310,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 15:05:10
135975,220,Departamento De Ciencias Administrativas,1717254621,editingteacher,a7e0dcf1966eb72f0ede79e8bef96ce66b7c292e16dbdc0e5595ce92aad91a17,2024-06-01 15:10:21
135977,321,Departamento De Psicopedagogía,1717255302,editingteacher,a4aa7bb4c57456a627e49ddf07f58ef67468409143767d427d32fd0b3d580bf0,2024-06-01 15:21:42
135979,560,Departamento De Biología,1717255502,editingteacher,5b8d2995622ca86c2506ccd472043d86394980247b470df2b7cbdf1ce7925322,2024-06-01 15:25:02
135980,236,Departamento De Ciencias Administrativas,1717255647,editingteacher,9af975176a1f477f91f9da9c1380c085a8dc516f398802d35934645926deaf0b,2024-06-01 15:27:27
135981,739,Departamento De Ingeniería De Alimentos,1717256254,editingteacher,880d1201350abe752b02a9e06e0c0b29809c2fb9364e65d672d9671115b42c13,2024-06-01 15:37:34
135982,596,Departamento De Salud Pública,1717257260,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 15:54:20
135983,446,Departamento De Ciencias Jurídicas,1717257490,editingteacher,9a901cbfc73368cfea858bd228e310fd982f08f7a6d798e15614622777a9d20c,2024-06-01 15:58:10
135984,423,Departamento De Enfermería,1717257513,editingteacher,97e06a08a949a1d7d0c14ddfa3dcf409f4f6a8250466606dcb2b9de612e29199,2024-06-01 15:58:33
135985,563,Departamento De Biología,1717257517,editingteacher,7c39036e59183da3d6f0806285a1d233be953b12a77d30dbc8ab8918695f4b03,2024-06-01 15:58:37
135986,214,Departamento De Ciencias Administrativas,1717257779,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-06-01 16:02:59
135987,9,Departamento De Psicopedagogía,1717257835,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a,2024-06-01 16:03:55
135989,227,Departamento De Ciencias Administrativas,1717258144,editingteacher,baa237d7ca41f6850cbfff30bd1f5e8a02bb2812a0b9f139fed5d2376f8703e6,2024-06-01 16:09:04
135991,770,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717258299,editingteacher,fd5c15b6205f304a7cfcafff4f233d190dbbcc92ededc9abed869093320663fe,2024-06-01 16:11:39
135992,606,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717258339,editingteacher,f24465aa55063b5ebab299af190635bc8fe259947702e6bf013b980a15ed503e,2024-06-01 16:12:19
135993,84,Departamento De Enfermería,1717258690,editingteacher,7f96ab9d6522a742f68c85d7d71f584f611c98d6268766e26100b6e3bc655d6e,2024-06-01 16:18:10
135994,263,Departamento De Ciencias Administrativas,1717258716,editingteacher,2fde6c290c6d4541dbad6e7d653ee9803112e06cbf9bdfc17e05020b42fa19f0,2024-06-01 16:18:36
135995,359,Departamento De Psicopedagogía,1717259145,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,2024-06-01 16:25:45
135997,596,Departamento De Salud Pública,1717259533,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-01 16:32:13
135998,378,"Departamento De Cultura Física, Recreación Y Deporte",1717259891,editingteacher,b52a2029f49ff3460dbeca1179ec5fa357a7addb7f6832128fd054afbfa79693,2024-06-01 16:38:11
135999,261,Departamento De Ciencias Agrícolas,1717259934,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b,2024-06-01 16:38:54
136000,612,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717259941,editingteacher,d21bcbb2e26aecd1cc76a040a72df67e448f2a5fe6f27270a91f032b616b8f3d,2024-06-01 16:39:01
136001,233,Departamento De Ciencias Administrativas,1717260129,editingteacher,2ba3d058fc358912c7266e838ac46a2d124284ae25fdc6c980bd0db6c0b6fdf9,2024-06-01 16:42:09
136002,691,Departamento De Bacteriología,1717260225,editingteacher,d10ff3b6d69cf46340a6538169a424f463cdf1958bfc432993b30947f5c9c9f8,2024-06-01 16:43:45
136004,557,Departamento De Idiomas Extranjeros,1717260479,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-06-01 16:47:59
136005,557,Departamento De Idiomas Extranjeros,1717260479,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-06-01 16:47:59
136006,654,Departamento De Bacteriología,1717260624,editingteacher,1ad8537fc348449a763a37007541af38b1a53c8cb1b1b389eda599bbe2658755,2024-06-01 16:50:24
136007,233,Departamento De Ciencias Administrativas,1717261030,editingteacher,2ba3d058fc358912c7266e838ac46a2d124284ae25fdc6c980bd0db6c0b6fdf9,2024-06-01 16:57:10
136008,9,Departamento De Psicopedagogía,1717261361,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a,2024-06-01 17:02:41
136013,9,Departamento De Psicopedagogía,1717262962,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a,2024-06-01 17:29:22
136014,208,Departamento De Idiomas Extranjeros,1717263243,editingteacher,c9c74d8e1e8c625e6a83510ff94b293e0cefd59dddd610477aeee7a4dba75dae,2024-06-01 17:34:03
136015,214,Departamento De Ciencias Administrativas,1717263352,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-06-01 17:35:52
136016,606,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717263749,editingteacher,f24465aa55063b5ebab299af190635bc8fe259947702e6bf013b980a15ed503e,2024-06-01 17:42:29
136017,606,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717264253,editingteacher,f24465aa55063b5ebab299af190635bc8fe259947702e6bf013b980a15ed503e,2024-06-01 17:50:53
136019,770,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717264640,editingteacher,fd5c15b6205f304a7cfcafff4f233d190dbbcc92ededc9abed869093320663fe,2024-06-01 17:57:20
136021,565,Departamento De Bacteriología,1717264838,editingteacher,ed174d0427e5ca1b8b85ed56f804b5e0e8cbcb773068a1dcf015e3cc8b3a84f3,2024-06-01 18:00:38
136025,730,Departamento De Ciencias Administrativas,1717265870,editingteacher,5c3eb38251de37020707ead903d1c25d7bd45bd5b48a290930cd8de1dbdd2627,2024-06-01 18:17:50
136028,359,Departamento De Psicopedagogía,1717266182,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,2024-06-01 18:23:02
136032,604,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717266629,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e,2024-06-01 18:30:29
136033,557,Departamento De Idiomas Extranjeros,1717267126,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-06-01 18:38:46
136036,26,Departamento De Ingeniería Industrial,1717268149,editingteacher,c70c6ff496e75b71e5131fdee810cbaf2b22c5baf76a3765395d741f2042566a,2024-06-01 18:55:49
136037,295,Departamento De Psicopedagogía,1717268494,editingteacher,2fc8f706356301adea8d8468f0400de51efc6696426d8afe41d9194a26f1baa2,2024-06-01 19:01:34
136040,359,Departamento De Psicopedagogía,1717268734,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,2024-06-01 19:05:34
136043,244,Departamento De Ciencias Administrativas,1717269818,editingteacher,537434469254b41f79d5f69b704f5b18767d5aa060f556b7df0801a32fd79307,2024-06-01 19:23:38
136044,216,Departamento De Ciencias Administrativas,1717270412,editingteacher,0bab4a831bbd80db3fc264e279e8a9fbe3f97e589f157a8fd9234057408c4c95,2024-06-01 19:33:32
136045,359,Departamento De Psicopedagogía,1717271313,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,2024-06-01 19:48:33
136046,227,Departamento De Ciencias Administrativas,1717272717,editingteacher,baa237d7ca41f6850cbfff30bd1f5e8a02bb2812a0b9f139fed5d2376f8703e6,2024-06-01 20:11:57
136047,583,Departamento De Matemáticas Y Estadística,1717272739,editingteacher,6715288f4a6c635251c7544c3431baf76a41bc3e75499122625e6af3c48c1b58,2024-06-01 20:12:19
136055,26,Departamento De Ingeniería Industrial,1717275267,editingteacher,c70c6ff496e75b71e5131fdee810cbaf2b22c5baf76a3765395d741f2042566a,2024-06-01 20:54:27
136056,206,Departamento De Salud Pública,1717275329,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1,2024-06-01 20:55:29
136060,205,Departamento De Salud Pública,1717279124,editingteacher,c2f2d16d2149aa6abae99d89d9747b98d288ebcd5026e0a3733abf57cf7aaaa8,2024-06-01 21:58:44
136062,604,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717279656,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e,2024-06-01 22:07:36
136068,604,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717284084,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e,2024-06-01 23:21:24
136069,604,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717284217,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e,2024-06-01 23:23:37
136079,167,Departamento De Ciencias Pecuarías,1717292284,editingteacher,a8db5f3e93c958fc34538bd0212c4e9e27f45dc7144af32095b9d87b3d9d90b0,2024-06-02 01:38:04
136080,557,Departamento De Idiomas Extranjeros,1717292482,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-06-02 01:41:22
136081,557,Departamento De Idiomas Extranjeros,1717292482,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-06-02 01:41:22
136083,732,Departamento De Informática Educativa,1717292967,editingteacher,662463be665b1e687a0c2ba63cd1cdc97478bf33ebe04fd4dcfe514ba53df5a7,2024-06-02 01:49:27
136084,167,Departamento De Ciencias Pecuarías,1717293030,editingteacher,a8db5f3e93c958fc34538bd0212c4e9e27f45dc7144af32095b9d87b3d9d90b0,2024-06-02 01:50:30
136085,540,Departamento De Ingeniería Industrial,1717293640,editingteacher,35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02,2024-06-02 02:00:40
136090,361,Departamento De Psicopedagogía,1717296823,editingteacher,24e2bca9d26f31bccb503712a545a1d33454b4aa69eba71494cdc20b840c432e,2024-06-02 02:53:43
136091,770,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717297336,editingteacher,fd5c15b6205f304a7cfcafff4f233d190dbbcc92ededc9abed869093320663fe,2024-06-02 03:02:16
136093,604,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1717302027,editingteacher,5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e,2024-06-02 04:20:27
136095,451,Departamento De Matemáticas Y Estadística,1717303465,editingteacher,95a06f385e9c8f8eb7dc22d2d30d1496c658bb4ecf0b72e37caba562ae9f5629,2024-06-02 04:44:25
136102,252,Departamento De Ingeniería Industrial,1717326373,editingteacher,697810e7b7683cedc06cbe4a410df72f93de1639bac30b2140a6c2f8ea4db0fc,2024-06-02 11:06:13
136104,319,Departamento De Informática Educativa,1717328127,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7,2024-06-02 11:35:27
136105,596,Departamento De Salud Pública,1717328697,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-02 11:44:57
136106,134,NaN,1717328971,editingteacher,209ac0c32bd0122b295865fc3827702ce283d0b763afaabd71dc3c651e2c2dbe,2024-06-02 11:49:31
136107,241,Departamento De Ciencias Administrativas,1717329332,editingteacher,be8d65bdbc9ce092ca698aab0ca00ea0594e198075e86fc372f01e1c973bb187,2024-06-02 11:55:32
136108,596,Departamento De Salud Pública,1717330140,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-02 12:09:00
136110,579,Departamento De Matemáticas Y Estadística,1717332490,editingteacher,c5022ac110d1b1975d05a8fd67fe5845de962e70c95af79af10ee076e19cec1a,2024-06-02 12:48:10
136111,579,Departamento De Matemáticas Y Estadística,1717332564,editingteacher,c5022ac110d1b1975d05a8fd67fe5845de962e70c95af79af10ee076e19cec1a,2024-06-02 12:49:24
136112,359,Departamento De Psicopedagogía,1717332666,editingteacher,bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,2024-06-02 12:51:06
136113,596,Departamento De Salud Pública,1717332877,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-02 12:54:37
136114,596,Departamento De Salud Pública,1717332878,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5,2024-06-02 12:54:38
136116,204,Departamento De Salud Pública,1717333442,editingteacher,0a463e068a17519fbd33cad9f2a57db2ddc943a8ccd956c4b34aef4a0e97c2e4,2024-06-02 13:04:02
136117,323,Departamento De Idiomas Extranjeros,1717333996,editingteacher,58e82daa7b4b0a48f10e97fb8a188a84955c5217357ebabcaa582cbded4fba55,2024-06-02 13:13:16
136118,536,Departamento De Ingeniería Industrial,1717335062,editingteacher,07e82195fa638857dcff60111061c818874a37f81927197d7b521fb715b74d0a,2024-06-02 13:31:02
136121,123,NaN,1717336131,editingteacher,407d570ce85c4a7a01921c94942aacdc536e2a3bd944c4f456dd199e5d425945,2024-06-02 13:48:51
136122,557,Departamento De Idiomas Extranjeros,1717336799,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e,2024-06-02 13:59:59
136123,325,Departamento De Informática Educativa,1717338094,editingteacher,fa96041e3e398012eabf6f590c66899647f7c182f221bfb71dea02ca5221f58a,2024-06-02 14:21:34
136125,142,NaN,1717338355,editingteacher,a8f8fd962436c6f08fad831ba4392d23ed01c61a64a314a3ee5bc14b558b8abe,2024-06-02 14:25:55
136126,583,Departamento De Matemáticas Y Estadística,1717338630,editingteacher,6715288f4a6c635251c7544c3431baf76a41bc3e75499122625e6af3c48c1b58,2024-06-02 14:30:30
136127,214,Departamento De Ciencias Administrativas,1717339124,editingteacher,467addacac9bfa15ad66203cd47dc912ca2ba769ef60bbdce2772b4b5d33ab71,2024-06-02 14:38:44
136128,319,Departamento De Informática Educativa,1717340048,editingteacher,6620b5d17f18eed1eb4d2d1cf4d7fe20c1dc49f0d6605d8395354762dceda8f7,2024-06-02 14:54:08
136130,268,Departamento De Informática Educativa,1717340500,editingteacher,d98fea4bf956cac6f07f05d147473fdc8e375952c9717ca32f6c3b5f7dbfed3a,2024-06-02 15:01:40
